timestamp,corriente,tension,potencia
2024-04-30 15:44:07,4.65,220.94,1033.82
2024-04-30 15:44:08,4.65,220.94,1033.32
2024-04-30 15:44:09,4.66,220.94,1034.32
2024-04-30 15:44:10,4.65,220.94,1033.32
2024-04-30 15:44:11,4.66,220.94,1034.82
2024-04-30 15:44:12,4.66,220.94,1035.31
2024-04-30 15:44:13,4.66,220.94,1035.31
2024-04-30 15:44:14,4.65,220.94,1032.82
2024-04-30 15:44:15,4.66,220.94,1034.82
2024-04-30 15:44:16,4.65,220.94,1033.82
2024-04-30 15:44:17,4.65,220.94,1033.32
2024-04-30 15:44:18,4.65,220.94,1034.32
2024-04-30 15:44:19,4.65,220.94,1033.32
2024-04-30 15:44:20,4.66,220.94,1034.32
2024-04-30 15:44:21,4.65,220.94,1033.82
2024-04-30 15:44:22,4.66,220.94,1035.81
2024-04-30 15:44:23,4.66,220.94,1034.82
2024-04-30 15:44:24,4.66,220.94,1035.81
2024-04-30 15:44:25,4.66,220.94,1036.81
2024-04-30 15:44:26,4.66,220.94,1036.31
2024-04-30 15:44:27,4.66,220.94,1035.81
2024-04-30 15:44:28,4.66,220.94,1036.81
2024-04-30 15:44:29,4.66,220.94,1035.81
2024-04-30 15:44:30,4.66,220.94,1036.81
2024-04-30 15:44:31,4.66,220.94,1036.31
2024-04-30 15:44:32,4.66,220.94,1036.81
2024-04-30 15:44:33,4.65,220.94,1034.82
2024-04-30 15:44:34,4.65,220.94,1034.32
2024-04-30 15:44:35,4.65,220.94,1034.32
2024-04-30 15:44:36,4.65,220.94,1034.32
2024-04-30 15:44:37,4.65,220.94,1035.31
2024-04-30 15:44:38,4.66,220.94,1035.81
2024-04-30 15:44:39,4.66,220.94,1035.31
2024-04-30 15:44:40,4.66,220.94,1035.31
2024-04-30 15:44:41,4.66,220.94,1034.82
2024-04-30 15:44:42,4.66,220.94,1035.81
2024-04-30 15:44:43,4.66,220.94,1035.31
2024-04-30 15:44:44,4.66,220.94,1034.82
2024-04-30 15:44:45,4.66,220.94,1034.82
2024-04-30 15:44:46,4.65,220.94,1033.82
2024-04-30 15:44:47,4.66,220.94,1034.82
2024-04-30 15:44:48,4.65,220.94,1034.32
2024-04-30 15:44:49,4.65,220.94,1034.82
2024-04-30 15:44:50,4.66,220.94,1035.31
2024-04-30 15:44:51,4.66,220.94,1035.31
2024-04-30 15:44:52,4.65,220.94,1034.32
2024-04-30 15:44:53,4.65,220.94,1034.32
2024-04-30 15:44:54,4.65,220.94,1033.82
2024-04-30 15:44:55,4.66,220.94,1034.82
2024-04-30 15:44:56,4.66,220.94,1035.31
2024-04-30 15:44:57,4.66,220.94,1034.82
2024-04-30 15:44:58,4.66,220.94,1035.31
2024-04-30 15:44:59,4.66,220.94,1035.81
2024-04-30 15:45:00,4.66,220.94,1035.31
2024-04-30 15:45:01,4.66,220.94,1034.82
2024-04-30 15:45:02,4.66,220.94,1035.81
2024-04-30 15:45:03,4.66,220.94,1035.31
2024-04-30 15:45:04,4.66,220.94,1035.31
2024-04-30 15:45:05,4.66,220.94,1034.82
2024-04-30 15:45:06,4.66,220.94,1034.32
2024-04-30 15:45:07,4.66,220.94,1035.31
2024-04-30 15:45:08,4.66,220.94,1033.82
2024-04-30 15:45:09,4.66,220.94,1034.32
2024-04-30 15:45:10,4.66,220.94,1035.81
2024-04-30 15:45:11,4.66,220.94,1035.81
2024-04-30 15:45:12,4.67,220.94,1036.81
2024-04-30 15:45:13,4.66,220.94,1036.31
2024-04-30 15:45:14,4.67,220.94,1037.81
2024-04-30 15:45:15,4.66,220.94,1036.31
2024-04-30 15:45:16,4.66,220.94,1035.81
2024-04-30 15:45:17,4.67,220.94,1037.31
2024-04-30 15:45:18,4.66,220.94,1035.81
2024-04-30 15:45:19,4.67,220.94,1036.81
2024-04-30 15:45:20,4.66,220.94,1034.82
2024-04-30 15:45:21,4.66,220.94,1035.31
2024-04-30 15:45:22,4.66,220.94,1034.82
2024-04-30 15:45:23,4.66,220.94,1036.31
2024-04-30 15:45:24,4.65,220.94,1031.83
2024-04-30 15:45:25,4.66,220.94,1035.81
2024-04-30 15:45:26,4.66,220.94,1036.31
2024-04-30 15:45:27,4.66,220.94,1035.31
2024-04-30 15:45:28,4.66,220.94,1034.32
2024-04-30 15:45:29,4.66,220.94,1034.82
2024-04-30 15:45:30,4.66,220.94,1035.81
2024-04-30 15:45:31,4.66,220.94,1034.82
2024-04-30 15:45:32,4.66,220.94,1033.82
2024-04-30 15:45:33,4.66,220.94,1033.32
2024-04-30 15:45:34,4.66,220.94,1033.32
2024-04-30 15:45:35,4.66,220.94,1035.81
2024-04-30 15:45:36,4.66,220.94,1035.31
2024-04-30 15:45:37,4.66,220.94,1034.82
2024-04-30 15:45:38,4.66,220.94,1035.81
2024-04-30 15:45:39,4.67,220.94,1037.81
2024-04-30 15:45:40,4.66,220.94,1036.31
2024-04-30 15:45:41,4.67,220.94,1037.81
2024-04-30 15:45:42,4.67,220.94,1038.80
2024-04-30 15:45:43,4.67,220.94,1037.31
2024-04-30 15:45:44,4.67,220.94,1036.81
2024-04-30 15:45:45,4.67,220.94,1038.30
2024-04-30 15:45:46,4.67,220.94,1038.80
2024-04-30 15:45:47,4.67,220.94,1038.80
2024-04-30 15:45:48,4.67,220.94,1037.31
2024-04-30 15:45:49,4.67,220.94,1038.30
2024-04-30 15:45:50,4.67,220.94,1038.80
2024-04-30 15:45:51,4.67,220.94,1038.30
2024-04-30 15:45:52,4.67,220.94,1038.80
2024-04-30 15:45:53,4.67,220.94,1037.81
2024-04-30 15:45:54,4.66,220.94,1035.31
2024-04-30 15:45:55,4.67,220.94,1036.81
2024-04-30 15:45:56,4.66,220.94,1036.81
2024-04-30 15:45:57,4.67,220.94,1036.81
2024-04-30 15:45:58,4.67,220.94,1037.81
2024-04-30 15:45:59,4.67,220.94,1037.81
2024-04-30 15:46:00,4.67,220.94,1036.81
2024-04-30 15:46:01,4.67,220.94,1037.31
2024-04-30 15:46:02,4.67,220.94,1038.30
2024-04-30 15:46:03,4.67,220.94,1038.80
2024-04-30 15:46:04,4.67,220.94,1038.80
2024-04-30 15:46:05,4.67,220.94,1037.81
2024-04-30 15:46:06,4.67,220.94,1038.30
2024-04-30 15:46:07,4.67,220.94,1039.30
2024-04-30 15:46:08,4.67,220.94,1038.80
2024-04-30 15:46:09,4.67,220.94,1039.30
2024-04-30 15:46:10,4.67,220.94,1039.30
2024-04-30 15:46:11,4.67,220.94,1039.30
2024-04-30 15:46:12,4.67,220.94,1038.30
2024-04-30 15:46:13,4.67,220.94,1036.81
2024-04-30 15:46:14,4.67,220.94,1037.81
2024-04-30 15:46:15,4.67,220.94,1039.30
2024-04-30 15:46:16,4.67,220.94,1038.30
2024-04-30 15:46:17,4.67,220.94,1038.30
2024-04-30 15:46:18,4.67,220.94,1037.31
2024-04-30 15:46:19,4.67,220.94,1038.30
2024-04-30 15:46:20,4.67,220.94,1037.81
2024-04-30 15:46:21,4.67,220.94,1037.31
2024-04-30 15:46:22,4.67,220.94,1037.31
2024-04-30 15:46:23,4.67,220.94,1037.31
2024-04-30 15:46:24,4.66,220.94,1036.31
2024-04-30 15:46:25,4.66,220.94,1036.31
2024-04-30 15:46:26,4.66,220.94,1036.31
2024-04-30 15:46:27,4.67,220.94,1037.31
2024-04-30 15:46:28,4.67,220.94,1037.31
2024-04-30 15:46:29,4.67,220.94,1037.31
2024-04-30 15:46:30,4.66,220.94,1036.31
2024-04-30 15:46:31,4.66,220.94,1036.31
2024-04-30 15:46:32,4.66,220.94,1035.31
2024-04-30 15:46:33,4.66,220.94,1035.81
2024-04-30 15:46:34,4.66,220.94,1035.31
2024-04-30 15:46:35,4.66,220.94,1035.81
2024-04-30 15:46:36,4.66,220.94,1035.31
2024-04-30 15:46:37,4.66,220.94,1034.82
2024-04-30 15:46:38,4.66,220.94,1035.31
2024-04-30 15:46:39,4.66,220.94,1035.31
2024-04-30 15:46:40,4.66,220.94,1035.31
2024-04-30 15:46:41,4.66,220.94,1035.81
2024-04-30 15:46:42,4.66,220.94,1035.31
2024-04-30 15:46:43,4.66,220.94,1034.82
2024-04-30 15:46:44,4.66,220.94,1036.31
2024-04-30 15:46:45,4.67,220.94,1037.81
2024-04-30 15:46:46,4.66,220.94,1036.31
2024-04-30 15:46:47,4.67,220.94,1038.30
2024-04-30 15:46:48,4.67,220.94,1039.80
2024-04-30 15:46:49,4.67,220.94,1038.80
2024-04-30 15:46:50,4.66,220.94,1036.81
2024-04-30 15:46:51,4.67,220.94,1037.81
2024-04-30 15:46:52,4.67,220.94,1037.81
2024-04-30 15:46:53,4.67,220.94,1038.30
2024-04-30 15:46:54,4.67,220.94,1039.30
2024-04-30 15:46:55,4.67,220.94,1039.80
2024-04-30 15:46:56,4.67,220.94,1040.30
2024-04-30 15:46:57,4.67,220.94,1040.30
2024-04-30 15:46:58,4.67,220.94,1039.80
2024-04-30 15:46:59,4.67,220.94,1039.80
2024-04-30 15:47:00,4.67,220.94,1040.30
2024-04-30 15:47:01,4.67,220.94,1038.30
2024-04-30 15:47:02,4.67,220.94,1038.30
2024-04-30 15:47:03,4.67,220.94,1039.30
2024-04-30 15:47:04,4.67,220.94,1038.30
2024-04-30 15:47:05,4.67,220.94,1037.81
2024-04-30 15:47:06,4.67,220.94,1037.31
2024-04-30 15:47:07,4.67,220.94,1037.81
2024-04-30 15:47:08,4.67,220.94,1037.31
2024-04-30 15:47:09,4.66,220.94,1036.31
2024-04-30 15:47:10,4.66,220.94,1036.81
2024-04-30 15:47:11,4.67,220.94,1036.81
2024-04-30 15:47:12,4.67,220.94,1037.31
2024-04-30 15:47:13,4.66,220.94,1036.31
2024-04-30 15:47:14,4.67,220.94,1036.81
2024-04-30 15:47:15,4.67,220.94,1036.31
2024-04-30 15:47:16,4.66,220.94,1035.31
2024-04-30 15:47:17,4.66,220.94,1034.32
2024-04-30 15:47:18,4.66,220.94,1035.81
2024-04-30 15:47:19,4.66,220.94,1035.81
2024-04-30 15:47:20,4.67,220.94,1036.81
2024-04-30 15:47:21,4.66,220.94,1035.81
2024-04-30 15:47:22,4.66,220.94,1035.81
2024-04-30 15:47:23,4.66,220.94,1035.81
2024-04-30 15:47:24,4.66,220.94,1036.31
2024-04-30 15:47:25,4.67,220.94,1036.31
2024-04-30 15:47:26,4.66,220.94,1035.81
2024-04-30 15:47:27,4.66,220.94,1035.81
2024-04-30 15:47:28,4.66,220.94,1034.82
2024-04-30 15:47:29,4.66,220.94,1035.81
2024-04-30 15:47:30,4.66,220.94,1035.31
2024-04-30 15:47:31,4.66,220.94,1035.31
2024-04-30 15:47:32,4.66,220.94,1033.32
2024-04-30 15:47:33,4.66,220.94,1034.82
2024-04-30 15:47:34,4.66,220.94,1035.81
2024-04-30 15:47:35,4.66,220.94,1036.31
2024-04-30 15:47:36,4.66,220.94,1035.81
2024-04-30 15:47:37,4.67,220.94,1037.31
2024-04-30 15:47:38,4.67,220.94,1037.31
2024-04-30 15:47:39,4.67,220.94,1037.81
2024-04-30 15:47:40,4.67,220.94,1037.81
2024-04-30 15:47:41,4.67,220.94,1039.30
2024-04-30 15:47:42,4.67,220.94,1038.80
2024-04-30 15:47:43,4.67,220.94,1038.30
2024-04-30 15:47:44,4.67,220.94,1039.30
2024-04-30 15:47:45,4.67,220.94,1038.30
2024-04-30 15:47:46,4.67,220.94,1038.30
2024-04-30 15:47:47,4.67,220.94,1039.30
2024-04-30 15:47:48,4.67,220.94,1037.81
2024-04-30 15:47:49,4.67,220.94,1038.80
2024-04-30 15:47:50,4.67,220.94,1039.30
2024-04-30 15:47:51,4.67,220.94,1037.81
2024-04-30 15:47:52,4.67,220.94,1039.30
2024-04-30 15:47:53,4.67,220.94,1038.80
2024-04-30 15:47:54,4.67,220.94,1038.30
2024-04-30 15:47:55,4.67,220.94,1038.30
2024-04-30 15:47:56,4.67,220.94,1037.81
2024-04-30 15:47:57,4.67,220.94,1037.31
2024-04-30 15:47:58,4.67,220.94,1036.81
2024-04-30 15:47:59,4.67,220.94,1037.31
2024-04-30 15:48:00,4.67,220.94,1038.80
2024-04-30 15:48:01,4.67,220.94,1039.30
2024-04-30 15:48:02,4.67,220.94,1037.81
2024-04-30 15:48:03,4.67,220.94,1038.80
2024-04-30 15:48:04,4.67,220.94,1038.80
2024-04-30 15:48:05,4.67,220.94,1039.80
2024-04-30 15:48:06,4.67,220.94,1039.30
2024-04-30 15:48:07,4.67,220.94,1039.80
2024-04-30 15:48:08,4.67,220.94,1039.30
2024-04-30 15:48:09,4.67,220.94,1040.30
2024-04-30 15:48:10,4.67,220.94,1040.80
2024-04-30 15:48:11,4.68,220.94,1041.29
2024-04-30 15:48:12,4.67,220.94,1040.80
2024-04-30 15:48:13,4.67,220.94,1040.80
2024-04-30 15:48:14,4.67,220.94,1040.30
2024-04-30 15:48:15,4.67,220.94,1039.80
2024-04-30 15:48:16,4.67,220.94,1039.80
2024-04-30 15:48:17,4.67,220.94,1039.30
2024-04-30 15:48:18,4.67,220.94,1040.30
2024-04-30 15:48:19,4.67,220.94,1040.80
2024-04-30 15:48:20,4.67,220.94,1040.80
2024-04-30 15:48:21,4.67,220.94,1040.30
2024-04-30 15:48:22,4.67,220.94,1038.80
2024-04-30 15:48:23,4.67,220.94,1039.30
2024-04-30 15:48:24,4.67,220.94,1039.30
2024-04-30 15:48:25,4.67,220.94,1037.81
2024-04-30 15:48:26,4.67,220.94,1037.31
2024-04-30 15:48:27,4.67,220.94,1037.31
2024-04-30 15:48:28,4.67,220.94,1038.30
2024-04-30 15:48:29,4.67,220.94,1037.31
2024-04-30 15:48:30,4.67,220.94,1039.30
2024-04-30 15:48:31,4.67,220.94,1039.80
2024-04-30 15:48:32,4.67,220.94,1039.80
2024-04-30 15:48:33,4.67,220.94,1038.80
2024-04-30 15:48:34,4.67,220.94,1038.80
2024-04-30 15:48:35,4.67,220.94,1038.30
2024-04-30 15:48:36,4.67,220.94,1037.81
2024-04-30 15:48:37,4.67,220.94,1038.30
2024-04-30 15:48:38,4.67,220.94,1038.80
2024-04-30 15:48:39,4.67,220.94,1039.80
2024-04-30 15:48:40,4.67,220.94,1040.30
2024-04-30 15:48:41,4.67,220.94,1039.80
2024-04-30 15:48:42,4.67,220.94,1038.30
2024-04-30 15:48:43,4.67,220.94,1039.30
2024-04-30 15:48:44,4.67,220.94,1038.80
2024-04-30 15:48:45,4.67,220.94,1038.30
2024-04-30 15:48:46,4.67,220.94,1038.30
2024-04-30 15:48:47,4.67,220.94,1039.30
2024-04-30 15:48:48,4.67,220.94,1039.30
2024-04-30 15:48:49,4.67,220.94,1039.30
2024-04-30 15:48:50,4.67,220.94,1038.80
2024-04-30 15:48:51,4.67,220.94,1038.80
2024-04-30 15:48:52,4.67,220.94,1039.80
2024-04-30 15:48:53,4.67,220.94,1039.30
2024-04-30 15:48:54,4.68,220.94,1040.30
2024-04-30 15:48:55,4.67,220.94,1039.30
2024-04-30 15:48:56,4.67,220.94,1038.80
2024-04-30 15:48:57,4.67,220.94,1038.80
2024-04-30 15:48:58,4.67,220.94,1039.30
2024-04-30 15:48:59,4.67,220.94,1038.80
2024-04-30 15:49:00,4.67,220.94,1038.80
2024-04-30 15:49:01,4.67,220.94,1039.80
2024-04-30 15:49:02,4.67,220.94,1039.80
2024-04-30 15:49:03,4.67,220.94,1039.80
2024-04-30 15:49:04,4.67,220.94,1039.30
2024-04-30 15:49:05,4.67,220.94,1039.80
2024-04-30 15:49:06,4.67,220.94,1040.80
2024-04-30 15:49:07,4.68,220.94,1040.80
2024-04-30 15:49:08,4.67,220.94,1040.30
2024-04-30 15:49:09,4.67,220.94,1040.80
2024-04-30 15:49:10,4.67,220.94,1040.30
2024-04-30 15:49:11,4.68,220.94,1041.79
2024-04-30 15:49:12,4.68,220.94,1041.79
2024-04-30 15:49:13,4.68,220.94,1041.79
2024-04-30 15:49:14,4.67,220.94,1039.80
2024-04-30 15:49:15,4.68,220.94,1041.79
2024-04-30 15:49:16,4.67,220.94,1039.80
2024-04-30 15:49:17,4.67,220.94,1039.30
2024-04-30 15:49:18,4.67,220.94,1038.80
2024-04-30 15:49:19,4.67,220.94,1038.30
2024-04-30 15:49:20,4.67,220.94,1038.30
2024-04-30 15:49:21,4.67,220.94,1039.30
2024-04-30 15:49:22,4.67,220.94,1037.81
2024-04-30 15:49:23,4.67,220.94,1038.80
2024-04-30 15:49:24,4.67,220.94,1037.81
2024-04-30 15:49:25,4.67,220.94,1038.80
2024-04-30 15:49:26,4.67,220.94,1038.80
2024-04-30 15:49:27,4.67,220.94,1038.80
2024-04-30 15:49:28,4.67,220.94,1040.30
2024-04-30 15:49:29,4.67,220.94,1040.30
2024-04-30 15:49:30,4.67,220.94,1040.80
2024-04-30 15:49:31,4.67,220.94,1040.80
2024-04-30 15:49:32,4.68,220.94,1041.79
2024-04-30 15:49:33,4.68,220.94,1041.79
2024-04-30 15:49:34,4.68,220.94,1041.79
2024-04-30 15:49:35,4.67,220.94,1040.80
2024-04-30 15:49:36,4.67,220.94,1039.30
2024-04-30 15:49:37,4.67,220.94,1040.80
2024-04-30 15:49:38,4.67,220.94,1040.30
2024-04-30 15:49:39,4.67,220.94,1040.80
2024-04-30 15:49:40,4.67,220.94,1041.29
2024-04-30 15:49:41,4.67,220.94,1039.80
2024-04-30 15:49:42,4.68,220.94,1040.80
2024-04-30 15:49:43,4.68,220.94,1041.29
2024-04-30 15:49:44,4.67,220.94,1039.80
2024-04-30 15:49:45,4.67,220.94,1039.30
2024-04-30 15:49:46,4.67,220.94,1040.30
2024-04-30 15:49:47,4.68,220.94,1041.29
2024-04-30 15:49:48,4.67,220.94,1039.80
2024-04-30 15:49:49,4.67,220.94,1040.30
2024-04-30 15:49:50,4.68,220.94,1041.79
2024-04-30 15:49:51,4.68,220.94,1040.80
2024-04-30 15:49:52,4.67,220.94,1040.30
2024-04-30 15:49:53,4.67,220.94,1040.30
2024-04-30 15:49:54,4.67,220.94,1038.80
2024-04-30 15:49:55,4.67,220.94,1039.30
2024-04-30 15:49:56,4.67,220.94,1039.80
2024-04-30 15:49:57,4.67,220.94,1039.30
2024-04-30 15:49:58,4.67,220.94,1038.80
2024-04-30 15:49:59,4.67,220.94,1040.80
2024-04-30 15:50:00,4.67,220.94,1040.30
2024-04-30 15:50:01,4.67,220.94,1037.31
2024-04-30 15:50:02,4.67,220.94,1039.30
2024-04-30 15:50:03,4.67,220.94,1039.80
2024-04-30 15:50:04,4.68,220.94,1041.29
2024-04-30 15:50:05,4.67,220.94,1038.30
2024-04-30 15:50:06,4.67,220.94,1039.30
2024-04-30 15:50:07,4.67,220.94,1040.30
2024-04-30 15:50:08,4.67,220.94,1038.80
2024-04-30 15:50:09,4.67,220.94,1040.80
2024-04-30 15:50:10,4.67,220.94,1039.80
2024-04-30 15:50:11,4.67,220.94,1040.80
2024-04-30 15:50:12,4.67,220.94,1039.30
2024-04-30 15:50:13,4.67,220.94,1039.80
2024-04-30 15:50:14,4.67,220.94,1039.80
2024-04-30 15:50:15,4.67,220.94,1040.80
2024-04-30 15:50:16,4.67,220.94,1040.80
2024-04-30 15:50:17,4.67,220.94,1040.80
2024-04-30 15:50:18,4.68,220.94,1041.29
2024-04-30 15:50:19,4.67,220.94,1040.30
2024-04-30 15:50:20,4.67,220.94,1039.80
2024-04-30 15:50:21,4.67,220.94,1039.30
2024-04-30 15:50:22,4.67,220.94,1039.30
2024-04-30 15:50:23,4.67,220.94,1038.80
2024-04-30 15:50:24,4.67,220.94,1039.30
2024-04-30 15:50:25,4.67,220.94,1039.30
2024-04-30 15:50:26,4.67,220.94,1038.80
2024-04-30 15:50:27,4.67,220.94,1038.80
2024-04-30 15:50:28,4.67,220.94,1038.80
2024-04-30 15:50:29,4.67,220.94,1038.80
2024-04-30 15:50:30,4.67,220.94,1037.81
2024-04-30 15:50:31,4.67,220.94,1037.31
2024-04-30 15:50:32,4.66,220.94,1035.81
2024-04-30 15:50:33,4.67,220.94,1036.31
2024-04-30 15:50:34,4.66,220.94,1035.31
2024-04-30 15:50:35,4.66,220.94,1035.31
2024-04-30 15:50:36,4.67,220.94,1036.31
2024-04-30 15:50:37,4.66,220.94,1036.81
2024-04-30 15:50:38,4.67,220.94,1036.81
2024-04-30 15:50:39,4.67,220.94,1036.31
2024-04-30 15:50:40,4.66,220.94,1033.82
2024-04-30 15:50:41,4.66,220.94,1033.32
2024-04-30 15:50:42,4.66,220.94,1034.82
2024-04-30 15:50:43,4.66,220.94,1035.81
2024-04-30 15:50:44,4.66,220.94,1034.32
2024-04-30 15:50:45,4.67,220.94,1036.31
2024-04-30 15:50:46,4.66,220.94,1034.82
2024-04-30 15:50:47,4.67,220.94,1036.31
2024-04-30 15:50:48,4.66,220.94,1036.31
2024-04-30 15:50:49,4.66,220.94,1036.31
2024-04-30 15:50:50,4.67,220.94,1037.31
2024-04-30 15:50:51,4.67,220.94,1037.31
2024-04-30 15:50:52,4.67,220.94,1038.30
2024-04-30 15:50:53,4.67,220.94,1037.81
2024-04-30 15:50:54,4.67,220.94,1037.31
2024-04-30 15:50:55,4.67,220.94,1038.80
2024-04-30 15:50:56,4.67,220.94,1038.30
2024-04-30 15:50:57,4.67,220.94,1037.31
2024-04-30 15:50:58,4.67,220.94,1038.30
